index,dataset,text_token_count,image_count,image_tokens_total,total_tokens,image_details,text_tokens_list,question
36,MathVista_MINI,87,1,495,582,"[{'original_size': (800, 480), 'target_size': (812, 476), 'patches_h': 17, 'patches_w': 29, 'total_patches': 493, 'image_tokens': 493, 'total_image_tokens': 495, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
37,MathVista_MINI,80,1,227,307,"[{'original_size': (408, 410), 'target_size': (420, 420), 'patches_h': 15, 'patches_w': 15, 'total_patches': 225, 'image_tokens': 225, 'total_image_tokens': 227, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the limit as x approaches -1?"
38,MathVista_MINI,80,1,258,338,"[{'original_size': (448, 448), 'target_size': (448, 448), 'patches_h': 16, 'patches_w': 16, 'total_patches': 256, 'image_tokens': 256, 'total_image_tokens': 258, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: How many bars have values smaller than 6?"
39,MathVista_MINI,83,1,167,250,"[{'original_size': (433, 304), 'target_size': (420, 308), 'patches_h': 11, 'patches_w': 15, 'total_patches': 165, 'image_tokens': 165, 'total_image_tokens': 167, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 419, 729]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is this function odd or even?
Choices:
(A) odd
(B) even"
40,MathVista_MINI,88,1,101,189,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all brown blocks. Subtract all large blue rubber things. How many objects are left?"
41,MathVista_MINI,87,1,1249,1336,"[{'original_size': (5236, 3491), 'target_size': (1204, 812), 'patches_h': 29, 'patches_w': 43, 'total_patches': 1247, 'image_tokens': 1247, 'total_image_tokens': 1249, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
42,MathVista_MINI,87,1,268,355,"[{'original_size': (401, 539), 'target_size': (392, 532), 'patches_h': 19, 'patches_w': 14, 'total_patches': 266, 'image_tokens': 266, 'total_image_tokens': 268, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
43,MathVista_MINI,101,1,194,295,"[{'original_size': (449, 323), 'target_size': (448, 336), 'patches_h': 12, 'patches_w': 16, 'total_patches': 192, 'image_tokens': 192, 'total_image_tokens': 194, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 5443, 279, 4771]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Use the graph to answer the question below. Which month is the wettest on average in Christchurch?
Choices:
(A) August
(B) April
(C) May"
44,MathVista_MINI,100,1,90,190,"[{'original_size': (305, 226), 'target_size': (308, 224), 'patches_h': 8, 'patches_w': 11, 'total_patches': 88, 'image_tokens': 88, 'total_image_tokens': 90, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Chase wants to buy 4 kilograms of oval beads and 5 kilograms of star-shaped beads. How much will he spend? (Unit: $)"
45,MathVista_MINI,115,1,82,197,"[{'original_size': (273, 218), 'target_size': (280, 224), 'patches_h': 8, 'patches_w': 10, 'total_patches': 80, 'image_tokens': 80, 'total_image_tokens': 82, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: An administrator at the Department of Motor Vehicles (DMV) tracked the average wait time from month to month. According to the table, what was the rate of change between August and September? (Unit: minutes per month)"
46,MathVista_MINI,119,1,1112,1231,"[{'original_size': (1024, 829), 'target_size': (1036, 840), 'patches_h': 30, 'patches_w': 37, 'total_patches': 1110, 'image_tokens': 1110, 'total_image_tokens': 1112, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 3555, 1035, 3537]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: What would happen to the population of adult spiders if predator ate all the spider eggs?
Choices:
(A) Adult spider population would remain the same
(B) Adult spider population would double.
(C) Adults spider population would decrease
(D) Adult spider population would increase."
47,MathVista_MINI,87,1,101,188,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all rubber balls. Subtract all yellow shiny things. How many objects are left?"
48,MathVista_MINI,101,1,317,418,"[{'original_size': (596, 426), 'target_size': (588, 420), 'patches_h': 15, 'patches_w': 21, 'total_patches': 315, 'image_tokens': 315, 'total_image_tokens': 317, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 7379, 400, 76]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Find $m \angle 3$.
Choices:
(A) 28
(B) 38
(C) 52
(D) 62"
49,MathVista_MINI,87,1,376,463,"[{'original_size': (626, 476), 'target_size': (616, 476), 'patches_h': 17, 'patches_w': 22, 'total_patches': 374, 'image_tokens': 374, 'total_image_tokens': 376, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the sum of the digits on either end of the sign in the corner?"
50,MathVista_MINI,130,1,485,615,"[{'original_size': (633, 600), 'target_size': (644, 588), 'patches_h': 21, 'patches_w': 23, 'total_patches': 483, 'image_tokens': 483, 'total_image_tokens': 485, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 20205, 389, 279]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Based on the food web, what would likely happen if the number of large roach would decrease?
Choices:
(A) The population of steelheads would decrease.
(B) The population of stickleback fry would increase.
(C) The population of predatory insects would increase.
(D) The population of predatory insects would decrease."
51,MathVista_MINI,102,1,393,495,"[{'original_size': (640, 480), 'target_size': (644, 476), 'patches_h': 17, 'patches_w': 23, 'total_patches': 391, 'image_tokens': 391, 'total_image_tokens': 393, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 2160, 279, 1372]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Is the number of gray rubber objects in front of the small yellow aeroplane greater than the number of big cyan matte fighters?
Choices:
(A) Yes
(B) No"
52,MathVista_MINI,90,1,101,191,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all big red metallic spheres. Subtract all big brown matte things. How many objects are left?"
53,MathVista_MINI,87,1,611,698,"[{'original_size': (800, 593), 'target_size': (812, 588), 'patches_h': 21, 'patches_w': 29, 'total_patches': 609, 'image_tokens': 609, 'total_image_tokens': 611, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
54,MathVista_MINI,138,1,167,305,"[{'original_size': (433, 310), 'target_size': (420, 308), 'patches_h': 11, 'patches_w': 15, 'total_patches': 165, 'image_tokens': 165, 'total_image_tokens': 167, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 758, 279, 7071]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: In the figure above, the ratio of the length of line AB to the length of line AC is 2 : 5. If AC = 25, what is the length of line AB?
Choices:
(A) 8
(B) 10
(C) 15
(D) 18
(E) 20"
55,MathVista_MINI,153,1,26,179,"[{'original_size': (175, 125), 'target_size': (168, 112), 'patches_h': 4, 'patches_w': 6, 'total_patches': 24, 'image_tokens': 24, 'total_image_tokens': 26, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 69372, 28029, 3837]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: 如图，一块直角三角板60°的角的顶点A与直角顶点C分别在两平行线FG，DE上，斜边AB平分∠CAG，交直线DE于点H，则∠BCH的大小为（）
Choices:
(A) 60°
(B) 45°
(C) 30°
(D) 25°"
56,MathVista_MINI,78,1,79,157,"[{'original_size': (202, 295), 'target_size': (196, 308), 'patches_h': 11, 'patches_w': 7, 'total_patches': 77, 'image_tokens': 77, 'total_image_tokens': 79, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the perimeter of the rectangle?"
57,MathVista_MINI,87,1,101,188,"[{'original_size': (320, 240), 'target_size': (308, 252), 'patches_h': 9, 'patches_w': 11, 'total_patches': 99, 'image_tokens': 99, 'total_image_tokens': 101, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: Subtract all small balls. Subtract all blue rubber things. How many objects are left?"
58,MathVista_MINI,87,1,380,467,"[{'original_size': (760, 400), 'target_size': (756, 392), 'patches_h': 14, 'patches_w': 27, 'total_patches': 378, 'image_tokens': 378, 'total_image_tokens': 380, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 12553, 6647, 69673]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: Does Firebrick have the maximum area under the curve?
Choices:
(A) yes
(B) no"
59,MathVista_MINI,140,1,32,172,"[{'original_size': (157, 146), 'target_size': (168, 140), 'patches_h': 5, 'patches_w': 6, 'total_patches': 30, 'image_tokens': 30, 'total_image_tokens': 32, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 323, 3410, 279, 4396, 2999, 6524, 11, 384, 1302, 2572, 362, 11, 425, 11, 356, 11, 422, 11, 518, 279, 835, 624, 14582, 25, 1634, 6839, 304]","Hint: Please answer the question and provide the correct option letter, e.g., A, B, C, D, at the end.
Question: As shown in the figure, AB is the diameter of ⊙O, CD is the chord of ⊙O, ∠ADC = 26.0, then the degree of ∠CAB is ()
Choices:
(A) 26°
(B) 74°
(C) 64°
(D) 54°"
60,MathVista_MINI,87,1,240,327,"[{'original_size': (477, 381), 'target_size': (476, 392), 'patches_h': 14, 'patches_w': 17, 'total_patches': 238, 'image_tokens': 238, 'total_image_tokens': 240, 'patch_size': 28}]","[151644, 8948, 198, 2610, 525, 264, 10950, 17847, 13, 151645, 198, 151644, 872, 198, 151652, 151655, 151653, 26987, 25, 5209, 4226, 279, 3405, 22703, 458, 7546, 4226, 323, 3410, 279, 1590, 897, 11, 384, 1302, 2572, 220, 16, 11, 220, 17, 11, 220, 18, 11, 518, 279, 835, 624, 14582]","Hint: Please answer the question requiring an integer answer and provide the final value, e.g., 1, 2, 3, at the end.
Question: What is the age gap between these two people in image? (Unit: years)"
